28276	okt/an/a nombr/o⟦辛/an/a 数/o⟧:オクタン価##偽分解(PIV正式分解)##過細分解 o/k/t/a/n/a nombr/o
28277	okt/an/o⟦辛/an/o⟧:【化】オクタン##偽分解(PIV正式分解)##過細分解 o/k/t/a/n/o
28330	okzal/at/a acid/o⟦酸模/盐ᴬ/a 酸/o⟧:【化】シュウ酸##偽分解(PIV正式分解)
28407	onan/ism/o⟦onan/主义/o⟧:【医】自慰,オナニー,=sinmasturbado##偽分解##強語根分解
28441	ond/o/metr/o⟦波/o/计ᴹ/o⟧:【理】波長計##偽分解
28474	ont/o/genez/o⟦将/o/源ᴳ/o⟧:【生】個体発生,=individugenezo##偽分解##強語根分解##過細分解 o/n/t/o/genez/o
28476	ont/o/logi/o⟦将/o/学ᴸᴳ/o⟧:【哲】存在論##偽分解##強語根分解##過細分解 o/n/t/o/logi/o
28553	optim/ism/a⟦乐ᴼᴾ/主义/a⟧:楽天的な,楽観的な##偽分解##強語根分解
28554	optim/ism/o⟦乐ᴼᴾ/主义/o⟧:{Ｏ}【哲】オプティミズム,楽天主義;楽観,><pesimismo##偽分解##強語根分解
28555	optim/ist/o⟦乐ᴼᴾ/家/o⟧:{Ｏ}オプティミスト,楽天主義者;楽天家,><pesimisto##偽分解##強語根分解
28674	organ/ism/o⟦器ᴼ/主义/o⟧:{Ｏ}【生】有機体;生物,=vivulo##偽分解
28709	oriental/ism/o⟦东ᴼᴸ/主义/o⟧:東洋趣味;東洋学,>>orientologio##偽分解
28710	oriental/ist/o⟦东ᴼᴸ/家/o⟧:東洋通;東洋学者,>>orientologo##偽分解
28730	orient/o/logi/o⟦东/o/学ᴸᴳ/o⟧:東洋学;オリエント学##偽分解
28731	orient/o/log/o⟦东/o/学家/o⟧:東洋学者;オリエント学者##偽分解
28767	orkid/it/o⟦兰/炎ᵀ/o⟧:【病】精巣炎,睾丸炎,=testikinflamo##偽分解
28792	ornit/o/logi/o⟦鸟ᴼ/o/学ᴸᴳ/o⟧:{Ｏ}鳥学,鳥類学##偽分解##強語根分解
28793	ornit/o/log/o⟦鸟ᴼ/o/学家/o⟧:{Ｏ}鳥学者,鳥類学者##偽分解##強語根分解
28794	ornit/o/rink/o⟦鸟ᴼ/o/嘴/o⟧:【動】カモノハシ（鴨嘴）（属）##偽分解##エス的分解
28796	oro/grafi/o⟦oro/志ᴳ/o⟧:{Ｏ}【地理】山岳誌,山岳学##偽分解##強語根分解##過細分解 o/r/o/grafi/o
28817	orto/genez/o⟦直ᴼ/源ᴳ/o⟧:《Ｎ》【生】定向進化##偽分解(PIV正式分解)
28818	orto/grafi/o⟦直ᴼ/志ᴳ/o⟧:{Ｂ}【Ｇ】正書法,正字法;（個々の）綴り（つづり）##偽分解
28819	orto/kromat/a⟦直ᴼ/色ᴷᴿ/a⟧:【写】（現像で）整色性の##偽分解(PIV正式分解)
28823	orto/pter/oj⟦直ᴼ/翅/oj⟧:【虫】直翅類,バッタ目,>>lokusto,>>manto##偽分解##エス的分解
28834	oscil/ator/o⟦振ᴼ/具ᴬ/o⟧:【電】=oscililo（発振器）##偽分解(PIV正式分解)
28838	oscil/o/graf/o⟦振ᴼ/o/记ᴳ/o⟧:【理】オシログラフ##偽分解(PIV正式分解)
28839	oscil/o/skop/o⟦振ᴼ/o/镜ˢᴷ/o⟧:【理】オシロスコープ##偽分解
28846	osmoz/o/metr/o⟦渗/o/计ᴹ/o⟧:【理】浸透圧計##偽分解
28863	ost/o/logi/o⟦骨/o/学ᴸᴳ/o⟧:骨学##偽分解
28865	ostrac/ism/o⟦ostrac/主义/o⟧:{Ｏ}【史】（古代ギリシアの）陶片追放,オストラシズム##偽分解##強語根分解
28877	ot/it/o⟦耳ᴼᵀ/炎ᵀ/o⟧:【病】耳炎（じえん）,=orelinflamo##偽分解(PIV正式分解)
28879	ot/o/rin/o/laring/o/logi/o⟦耳ᴼᵀ/o/鼻ᴿ/o/喉ᴸ/o/学ᴸᴳ/o⟧:【医】耳鼻咽喉科##偽分解
28936	pacif/ism/o⟦和ᴾᶠ/主义/o⟧:{Ｏ}平和主義,=pacismo##偽分解
28937	pacif/ist/o⟦和ᴾᶠ/家/o⟧:{Ｏ}平和主義者,=pacisto##偽分解
29049	pak/tol/o⟦包/布/o⟧:【地名】パクトロス川（トルコ，ミダス王の伝説で知られる）##偽分解(衝突語)
29071	pale/o/grafi/o⟦古ᴾᴬ/o/志ᴳ/o⟧:{Ｏ}古文書学##偽分解
29072	pale/o/graf/o⟦古ᴾᴬ/o/记ᴳ/o⟧:{Ｏ}古文書学者##偽分解(PIV正式分解)
29073	paleo/lit/ik/o⟦古ᴾ/石ᴸ/学ᴵ/o⟧:【考古】旧石器時代,=pras^tonepoko##偽分解##過細分解 paleo/l/i/t/ik/o
29074	paleont/o/logi/o⟦古ᴾᴺ/o/学ᴸᴳ/o⟧:{Ｏ}古生物学##偽分解##強語根分解
29075	paleont/o/log/o⟦古ᴾᴺ/o/学家/o⟧:{Ｏ}古生物学者##偽分解##強語根分解
29162	pan/kromat/a⟦全ᴾ/色ᴷᴿ/a⟧:【写】（乳剤が）全色性の,パンクロの##偽分解##過細分解 p/a/n/kromat/a
29181	pan/te/ism/o⟦全ᴾ/神ᵀ/主义/o⟧:{Ｏ}【哲】汎神論（はんしんろん）##偽分解##過細分解 p/a/n/t/e/ism/o
29182	pan/te/ist/o⟦全ᴾ/神ᵀ/家/o⟧:{Ｏ}【哲】汎神論者##偽分解##過細分解 p/a/n/t/e/ist/o
29253	papil/om/o⟦papil/瘤/o⟧:【医】乳頭腫（にゅうとうしゅ）##偽分解(PIV正式分解)##過細分解 papil/o/m/o
29291	para/fraz/i⟦para/句/i⟧:［他］パラフレーズする,やさしく言い換える;わかりやすく意訳する##偽分解(PIV正式分解)
29292	para/fraz/o⟦para/句/o⟧:{Ｏ}パラフレーズ,説明的言い換え;敷衍（ふえん）した意訳##偽分解(PIV正式分解)
29293	para/graf/o⟦para/记ᴳ/o⟧:{Ｏ}【Ｇ】節,段落;【印】段落標（¶）;【法】（条文の）項,>>artikolo##偽分解(PIV正式分解)
29300	paralel/a inter/fac/o⟦并/a 间/面/o⟧:【情】パラレルインタフェース##偽分解
29312	paralel/o/gram/o⟦并/o/图ᴳᴹ/o⟧:{Ｏ}【数】平行四辺形##偽分解(PIV正式分解)##過細分解 paralel/o/g/r/a/m/o
29318	para/log/ism/o⟦para/学家/主义/o⟧:【哲】偽推理##偽分解
29319	para/magnet/a⟦para/磁/a⟧:【理】常磁性の##偽分解
29320	para/magnet/a korp/o⟦para/磁/a 体/o⟧:【理】常磁性体##偽分解
29321	para/magnet/ism/o⟦para/磁/主义/o⟧:【理】常磁性##偽分解(PIV正式分解)
29323	para/metr/o⟦para/米/o⟧:【数】助変数,媒介変数;【情】パラメータ,仮引数（かりひきすう）##偽分解(PIV正式分解)
29337	para/tif/o⟦para/疹/o⟧:【病】パラチフス##偽分解(PIV正式分解)
29342	parazit/o/logi/o⟦寄生/o/学ᴸᴳ/o⟧:【医】寄生虫学##偽分解
29374	pariet/al/o⟦壁ᴾ/向/o⟧:【解】頭頂骨,=parietosto##偽分解(PIV正式分解)##過細分解 pariet/a/l/o
29425	paroks/ism/a⟦极ᴾᴷ/主义/a⟧:最も昂ぶった;【医】発作性の##偽分解##強語根分解
29426	paroks/ism/o⟦极ᴾᴷ/主义/o⟧:{Ｏ}（感情の）激発,絶頂,>>kulmino;【医】発作##偽分解##強語根分解
29452	par/onim/o⟦par/名ᴼ/o⟧:【語】類音語##偽分解##過細分解 p/a/r/onim/o
29478	parti/o⟦党/o⟧:【史】パルティア（イランの古代王国）##偽分解(衝突語)
29623	pat/o/gen/a⟦病ᴾ/o/生ᴳ/a⟧:【医】病原性の,=malsaniga##偽分解##過細分解 p/a/t/o/gen/a
29624	pat/o/logi/a⟦病ᴾ/o/学ᴸᴳ/a⟧:病理学の;病的な##偽分解##過細分解 p/a/t/o/logi/a
29625	pat/o/logi/o⟦病ᴾ/o/学ᴸᴳ/o⟧:{Ｏ}病理学##偽分解##過細分解 p/a/t/o/logi/o
29626	pat/o/log/o⟦病ᴾ/o/学家/o⟧:{Ｏ}病理学者##偽分解##過細分解 p/a/t/o/log/o
29650	patr/i/o⟦父/i/o⟧:=patrujo（祖国）##偽分解
29679	pau^per/ism/o⟦pau^per/主义/o⟧:（社会の）貧困状態##偽分解##強語根分解
29730	pedo/fil/i/o⟦童ᴾ/爱ᶠ/i/o⟧:小児性愛,=infanseksemo##偽分解##過細分解 pedo/f/i/l/i/o
29731	pedo/logi/o⟦童ᴾ/学ᴸᴳ/o⟧:《稀》児童学,育児学##偽分解##強語根分解
29826	penicil/in/o⟦菌ᴾᴺ/in/o⟧:{Ｏ}【薬】ペニシリン##偽分解(PIV正式分解)
29865	penta/metr/o⟦五ᴾ/米/o⟧:{Ｏ}【文】五歩格（の詩）##偽分解(PIV正式分解)
29965	peri/heli/o⟦围ᴾ/日ᴴᴱ/o⟧:【天】近日点,><afelio##偽分解
29966	peri/kardi/o⟦围ᴾ/心ᴷᴰ/o⟧:【解】心膜##偽分解
29967	peri/kard/o⟦围ᴾ/心ᴷᴬ/o⟧:【解】=perikardio（心膜）##偽分解(PIV正式分解)
29970	peri/metr/o⟦围ᴾ/测ᴹᴱ/o⟧:{Ｏ}【数】（平面図形の）周囲の長さ##偽分解
29980	peri/ost/it/o⟦围ᴾ/骨/炎ᵀ/o⟧:【病】骨膜炎##偽分解(PIV正式分解)
29981	peri/ost/o⟦围ᴾ/骨/o⟧:【解】骨膜##偽分解
29983	peri/skop/o⟦围ᴾ/镜ˢᴷ/o⟧:{Ｏ}潜望鏡,展望鏡,ペリスコープ##偽分解
29991	perkol/at/i⟦浸ᴾ/被/i⟧:=perkoli##偽分解
30019	per/mangan/at/o⟦过ᴾᴱᴿ/锰/盐ᴬ/o⟧:【化】過マンガン酸塩##偽分解(PIV正式分解)##過細分解 p/e/r/mangan/at/o
30039	per/oksid/o⟦过ᴾᴱᴿ/氧化/o⟧:【化】過酸化物##偽分解(PIV正式分解)##過細分解 p/e/r/oksid/o
30127	pesim/ism/a⟦悲ᴾ/主义/a⟧:悲観的な,厭世的な##偽分解##強語根分解
30128	pesim/ism/o⟦悲ᴾ/主义/o⟧:{Ｏ}悲観論,ペシミズム,厭世観（えんせいかん）,><optimismo##偽分解##強語根分解
30129	pesim/ist/o⟦悲ᴾ/家/o⟧:{Ｏ}悲観論者,ペシミスト,厭世家（えんせいか）,><optimisto##偽分解##強語根分解
30134	pest/icid/o⟦疫ᴾ/杀/o⟧:【環】農薬,殺虫剤,除草剤##偽分解(PIV正式分解)
30263	piet/ism/o⟦敬ᴾᵀ/主义/o⟧:【キ】敬虔主義（17世紀末ドイツのルター派教会からおこった宗教運動）##偽分解##強語根分解
30296	pikn/o/metr/o⟦pikn/o/计ᴹ/o⟧:【理】比重びん##偽分解##強語根分解
30403	pir/heli/o/metr/o⟦火ᴾ/日ᴴᴱ/o/计ᴹ/o⟧:【理】日射計##偽分解##強語根分解##過細分解 p/i/r/heli/o/metr/o
30406	pir/o/elektr/a⟦火ᴾ/o/电/a⟧:【理】ピロ電気の##偽分解##過細分解 p/i/r/o/elektr/a
30410	pir/o/magnet/a⟦火ᴾ/o/磁/a⟧:【理】熱磁気の##偽分解##過細分解 p/i/r/o/magnet/a
30411	pir/o/teknik/aj^/o⟦火ᴾ/o/技/物/o⟧:花火,=fajraj^o,=artfajraj^o##偽分解##過細分解 p/i/r/o/teknik/aj^/o
30412	pir/o/teknik/ist/o⟦火ᴾ/o/技/家/o⟧:花火師,=fajraj^isto##偽分解##過細分解 p/i/r/o/teknik/ist/o
30413	pir/o/teknik/o⟦火ᴾ/o/技/o⟧:花火製造術##偽分解##過細分解 p/i/r/o/teknik/o
30429	pist/il/o⟦捣/具/o⟧:{Ｏ}【植】めしべ,雌蘂（しずい）,><stameno##偽分解(衝突語)
30492	plan/i/metri/o⟦平ᴾ/i/测ᴹᵀ/o⟧:【数】面積測定法##偽分解##過細分解 p/l/a/n/i/metri/o
30507	plant/geo/grafi/o⟦植/地ᴳ/志ᴳ/o⟧:植物地理学##偽分解
30659	plen/meta/morf/oz/a⟦满/超ᴹ/形ᴹ/症ᴼ/a⟧:【虫】完全変態の##偽分解(PIV正式分解)
30687	pleu^r/it/o⟦胸膜/炎ᵀ/o⟧:【病】胸膜炎,（旧用語で）肋膜炎（ろくまくえん）##偽分解
30948	pneu^mon/i/o⟦肺ᴾᴺ/i/o⟧:【病】肺炎,=pulminflamo##偽分解(PIV正式分解)
31011	polar/i/metr/o⟦极ᴾᴿ/i/计ᴹ/o⟧:【理】偏光計##偽分解
31012	polar/iz/a⟦极ᴾᴿ/化/a⟧:【理】偏光の##偽分解
31013	polar/iz/a angul/o⟦极ᴾᴿ/化/a 角/o⟧:【理】偏光角##偽分解
31014	polar/iz/ad/o⟦极ᴾᴿ/化/行/o⟧:【通】偏波##偽分解
31015	polar/iz/a filtr/il/o⟦极ᴾᴿ/化/a 滤/具/o⟧:【写】偏光フィルター##偽分解
31016	polar/iz/a mikro/skop/o⟦极ᴾᴿ/化/a 微/镜ˢᴷ/o⟧:【理】偏光顕微鏡##偽分解
31017	polar/iz/i⟦极ᴾᴿ/化/i⟧:［他］【理】偏光させる;=polarigi（分極させる）##偽分解
31018	polar/iz/il/o⟦极ᴾᴿ/化/具/o⟧:【理】偏光子##偽分解
31019	polar/iz/it/a lum/o⟦极ᴾᴿ/化/受/a 光/o⟧:【理】偏光##偽分解
31020	polar/iz/o⟦极ᴾᴿ/化/o⟧:【理】偏光（現象）;分極,=polarigo##偽分解
31032	polen/oz/o⟦粉ᴾᴺ/症ᴼ/o⟧:【病】花粉症##偽分解
31052	poli/etilen/o⟦多ᴾ/etilen/o⟧:【化】ポリエチレン##偽分解(PIV正式分解)
31053	poli/fon/i/a⟦多ᴾ/声ᶠᴼ/i/a⟧:【楽】ポリフォニーの,多声の##偽分解(PIV正式分解)
31054	poli/fon/i/o⟦多ᴾ/声ᶠᴼ/i/o⟧:【楽】ポリフォニー,多声音楽##偽分解(PIV正式分解)
31055	poli/gami/o⟦多ᴾ/配ᴳ/o⟧:複婚（一夫多妻・一妻多夫）,>>pluredzineco,>>pluredzeco;【動】多婚性##偽分解(PIV正式分解)
31059	poli/klinik/o⟦多ᴾ/诊/o⟧:総合病院##偽分解(PIV正式分解)
31062	poli/mer/ig/i⟦多ᴾ/链节/使/i⟧:［他］【化】重合させる##偽分解(PIV正式分解)
31063	poli/mer/ig^/i⟦多ᴾ/链节/成/i⟧:［自］【化】重合する##偽分解(PIV正式分解)
31064	poli/mer/o⟦多ᴾ/链节/o⟧:【化】重合体,ポリマー##偽分解(PIV正式分解)
31069	poli/o/mjel/it/o⟦多ᴾ/o/髓/炎ᵀ/o⟧:【病】ポリオ,急性灰白髄炎,小児麻痺,=infana paralizo##偽分解(PIV正式分解)
31072	polip/oz/o⟦息肉/症ᴼ/o⟧:【病】ポリープ症##偽分解
31074	poli/te/ism/o⟦多ᴾ/神ᵀ/主义/o⟧:{Ｏ}【宗】多神教,=plurdiismo##偽分解##過細分解 poli/t/e/ism/o
31075	poli/te/ist/o⟦多ᴾ/神ᵀ/家/o⟧:【宗】多神教徒##偽分解##過細分解 poli/t/e/ist/o
31076	poli/teknik/o⟦多ᴾ/技/o⟧:ポリテクニーク（大学レベルの総合技術専門学校）,理工科大学##偽分解(PIV正式分解)
31083	politik/a geo/grafi/o⟦政/a 地ᴳ/志ᴳ/o⟧:政治地理学##偽分解
31107	polit/o/log/o⟦政ᴾᴼ/o/学家/o⟧:政治学者,=politiksciencisto##偽分解##強語根分解
31182	pom/o/logi/o⟦苹/o/学ᴸᴳ/o⟧:【園】果樹園芸学##偽分解
31207	pop/art/o⟦pop/艺/o⟧:【美】ポップ・アート##偽分解##強語根分解
31212	pop/muzik/o⟦pop/乐/o⟧:【楽】ポップ・ミュージック,ポップス##偽分解##強語根分解
31306	porn/o/grafi/o⟦淫/o/志ᴳ/o⟧:ポルノグラフィー##偽分解
31318	port/ebl/a tele/fon/o⟦运/可/a 远/声ᶠᴼ/o⟧:携帯電話,=pos^telefono##偽分解
31332	Port/land/a cement/o⟦Port/land/a 水泥/o⟧:ポルトランドセメント##偽分解
31333	Port/land/o:【地名】ポートランド（米国）##偽分解
31334	Port/luis/o:【地名】ポートルイス（モーリシャスの首都）##偽分解
31339	Port/o/princ/o:【地名】ポルトープランス,=Porto-Princo##偽分解
31340	Port/o/princ/o:【地名】ポルトープランス（ハイチの首都）##偽分解
31435	post/rikolt/a pest/icid/o⟦后/获ᴿ/a 疫ᴾ/杀/o⟧:【環】ポストハーベスト農薬##偽分解(PIV正式分解)
31444	post/sin/kron/ig/i⟦后/共ˢ/时ᴷ/使/i⟧:［他］【映】アフレコを入れる##偽分解##過細分解 post/s/i/n/k/r/o/n/ig/i
31445	post/sin/kron/ig/o⟦后/共ˢ/时ᴷ/使/o⟧:【映】アフレコ##偽分解##過細分解 post/s/i/n/k/r/o/n/ig/o
31459	postul/at/o⟦求ᴾˢ/被/o⟧:【論】要請;【数】公準,>>aksiomo##偽分解
31493	pos^/tele/fon/o⟦袋ᴾ/远/声ᶠᴼ/o⟧:携帯電話##偽分解
31531	potenci/o/metr/o⟦potenci/o/计ᴹ/o⟧:【理】電位差計##偽分解##強語根分解
31650	pra/tip/o de kilo/gram/o⟦原/型/o 从 千ᴷᴵ/克/o⟧:【理】キログラム原器,>>etalono##偽分解(PIV正式分解)
31688	predikat/iv/a⟦谓/能ᴵ/a⟧:属詞の,叙述の##偽分解
31689	predikat/iv/o⟦谓/能ᴵ/o⟧:【Ｇ】属詞,叙述補語##偽分解
31842	prestidigit/ator/o⟦戏法/员ᴬᵀ/o⟧:=prestidigitisto（手品師）##偽分解(PIV正式分解)
31911	prezent/i altern/at/iv/on⟦呈/i 替/被/能ᴵ/on⟧:対案を提示する##偽分解
32044	pri/skrib/a geo/metri/o⟦于/书ˢ/a 地ᴳ/测ᴹᵀ/o⟧:画法幾何学##偽分解
32109	pro/cent/eg/e⟦因ᴾ/百/巨/e⟧:高利で,>>uzure##偽分解
32110	pro/cent/eg/ist/o⟦因ᴾ/百/巨/家/o⟧:高利貸,>>uzuristo##偽分解
32111	pro/cent/eg/o⟦因ᴾ/百/巨/o⟧:【商】高利,>>uzuro##偽分解
32112	pro/cent/o⟦因ᴾ/百/o⟧:{Ｂ}パーセント,=elcento;利率,利回り;利息,利子,=interezo##偽分解
32166	profilakt/ik/a⟦防ᴾᴿ/学ᴵ/a⟧:【医】予防の##偽分解(PIV正式分解)
32167	profilakt/ik/o⟦防ᴾᴿ/学ᴵ/o⟧:【医】（病気の）予防,予防法##偽分解(PIV正式分解)
32285	pro/log/o⟦前ᴾᴼ/话ᴸ/o⟧:{Ｏ}【文】序言,序文,序章,プロローグ;序幕,（古典劇の）前口上,序詞,><epilogo##偽分解##過細分解 p/r/o/log/o
32286	Pro/log/o:【情】プロログ,PROLOG（プログラミング言語）##偽分解(衝突語)
32329	prop/an/gas/o⟦丙/an/气ᴳ/o⟧:プロパンガス##偽分解(PIV正式分解)##過細分解 prop/a/n/gas/o
32347	proporci/a re/prezent/ad/o⟦比ᴾ/a 再/呈/行/o⟧:【政】比例代表##偽分解
32399	protagon/ist/o⟦protagon/家/o⟧:{Ｏ}【劇】主役;【文】主人公,=c^efrolulo##偽分解##強語根分解
32416	protest/ant/a⟦抗/在/a⟧:プロテスタントの,新教の##偽分解
32417	protest/ant/a templ/o⟦抗/在/a 庙/o⟧:プロテスタントの教会堂##偽分解
32418	protest/ant/ism/o⟦抗/在/主义/o⟧:【キ】プロテスタンティズム,新教##偽分解
32419	protest/ant/o⟦抗/在/o⟧:【キ】プロテスタント,新教徒##偽分解
32427	proto/kanajl/o⟦原ᴾᵀ/恶棍/o⟧:大悪党,元凶##偽分解(PIV正式分解)
32431	prot/on/o⟦质子/子ᴼ/o⟧:【理】陽子,>>atomo,>>elektrono,>>neu^trono##偽分解(PIV正式分解)
32432	proto/plasm/o⟦原ᴾᵀ/浆/o⟧:【生】原形質##偽分解(PIV正式分解)
32433	proto/tip/o⟦原ᴾᵀ/型/o⟧:{Ｏ}原型,基本型,=pratipo;【機】試作品,プロトタイプ##偽分解(PIV正式分解)
32434	proto/zo/oj⟦原ᴾᵀ/兽ᶻ/oj⟧:【動】原生動物（門）##偽分解(PIV正式分解)
32439	prov/a lapar/o/tomi/o⟦试/a 腹ᴸ/o/切ᵀᴹ/o⟧:【医】診査開腹術,試験開腹##偽分解
32464	provincial/ism/o⟦省ᴾᴸ/主义/o⟧:【語】=provincismo（地方なまり）##偽分解(PIV正式分解)
32564	pseu^do/nim/o⟦伪ᴾ/名ᴺᴵ/o⟧:{Ｏ}=pseu^donomo（偽名）##偽分解
32581	psik/o/logi/a⟦心ᴾˢ/o/学ᴸᴳ/a⟧:心理学の;心理的な,=psika##偽分解
32582	psik/o/logi/a milit/o⟦心ᴾˢ/o/学ᴸᴳ/a 战/o⟧:心理戦争##偽分解
32583	psik/o/logi/a pri/skrib/o⟦心ᴾˢ/o/学ᴸᴳ/a 于/书ˢ/o⟧:心理描写##偽分解
32584	psik/o/logi/a roman/o⟦心ᴾˢ/o/学ᴸᴳ/a 小说/o⟧:心理小説##偽分解
32585	psik/o/logi/o⟦心ᴾˢ/o/学ᴸᴳ/o⟧:{Ｂ}心理学##偽分解
32586	psik/o/log/o⟦心ᴾˢ/o/学家/o⟧:{Ｏ}心理学者##偽分解
32587	psik/o/neu^r/oz/o⟦心ᴾˢ/o/神经ᴺᵁ̆/症ᴼ/o⟧:【病】精神神経症##偽分解(PIV正式分解)
32590	psik/oz/o⟦心ᴾˢ/症ᴼ/o⟧:【病】精神病,精神障害##偽分解
32591	psikr/o/metr/o⟦psikr/o/计ᴹ/o⟧:【理】乾湿計##偽分解##強語根分解
32628	publik/a tele/fon/o⟦公/a 远/声ᶠᴼ/o⟧:公衆電話##偽分解
32873	radar/o:【機】=radoaro（歯車装置）##偽分解(衝突語)
32889	radi/ator/o⟦射ᴿ/具ᴬ/o⟧:{Ｂ}【機】ラジエーター,放熱器（暖房装置や自動車エンジンの冷却器）##偽分解(PIV正式分解)
32891	radi/estez/o⟦射ᴿ/感ᴱ/o⟧:放射感知術（振り子や棒で地下水脈や病因を検知するという占いの一種）##偽分解(PIV正式分解)
32914	radi/o/aktiv/a⟦射ᴿ/o/活ᴬ/a⟧:【理】放射能のある,放射性の##偽分解
32915	radi/o/aktiv/a element/o⟦射ᴿ/o/活ᴬ/a 素/o⟧:【理】放射性元素##偽分解
32916	radi/o/aktiv/aj de/fal/aj^/oj⟦射ᴿ/o/活ᴬ/aj 从/落/物/oj⟧:放射性降下物##偽分解
32917	radi/o/aktiv/aj for/j^et/aj^/oj⟦射ᴿ/o/活ᴬ/aj 离/投/物/oj⟧:【環】放射性廃棄物##偽分解
32918	radi/o/aktiv/aj rub/oj⟦射ᴿ/o/活ᴬ/aj 废/oj⟧:【環】放射性廃棄物##偽分解
32919	radi/o/aktiv/a polu/ad/o⟦射ᴿ/o/活ᴬ/a 污ᴾ/行/o⟧:【環】放射能汚染##偽分解
32920	radi/o/aktiv/a substanc/o⟦射ᴿ/o/活ᴬ/a 质ˢ/o⟧:【理】放射性物質##偽分解
32921	radi/o/aktiv/ec/o⟦射ᴿ/o/活ᴬ/性/o⟧:【理】放射能##偽分解
32926	radi/o/astr/o/nomi/o⟦射ᴿ/o/星ᴬ/o/学ᴺ/o⟧:【天】電波天文学##偽分解
32928	radi/o/foni/o⟦射ᴿ/o/声ᶠᴵ/o⟧:ラジオ放送,=radioelsendo;【通】無線電話##偽分解
32929	radi/o/fon/o⟦射ᴿ/o/声ᶠᴼ/o⟧:=radioricevilo（ラジオ受信機）##偽分解(PIV正式分解)
32930	radi/o/fot/o/grafi/o⟦射ᴿ/o/拍/o/志ᴳ/o⟧:=radiografio（Ｘ線写真術）##偽分解
32932	radi/o/graf/ad/o⟦射ᴿ/o/记ᴳ/行/o⟧:【医】【理】Ｘ線撮影##偽分解(PIV正式分解)
32933	radi/o/graf/aj^/o⟦射ᴿ/o/记ᴳ/物/o⟧:【医】【理】Ｘ線写真##偽分解(PIV正式分解)
32934	radi/o/graf/i⟦射ᴿ/o/记ᴳ/i⟧:{Ｏ}［他］【医】【理】Ｘ線写真に撮る##偽分解(PIV正式分解)
32935	radi/o/grafi/o⟦射ᴿ/o/志ᴳ/o⟧:【医】Ｘ線撮影法##偽分解
32936	radi/o/graf/ist/o⟦射ᴿ/o/记ᴳ/家/o⟧:【医】Ｘ線技師##偽分解(PIV正式分解)
32937	radi/o/gram/o⟦射ᴿ/o/图ᴳᴹ/o⟧:無線電報##偽分解(PIV正式分解)##過細分解 radi/o/g/r/a/m/o
32940	radi/o/logi/o⟦射ᴿ/o/学ᴸᴳ/o⟧:【学】放射線学,放射線医学##偽分解
32941	radi/o/log/o⟦射ᴿ/o/学家/o⟧:【学】放射線学者,放射線医##偽分解
32942	radi/o/metr/o⟦射ᴿ/o/计ᴹ/o⟧:【理】放射計##偽分解
32947	radi/o/skop/i/o⟦射ᴿ/o/镜ˢᴷ/i/o⟧:【医】透視,Ｘ線透視##偽分解
32948	radi/o/skop/i/o de stomak/o⟦射ᴿ/o/镜ˢᴷ/i/o 从 胃/o⟧:胃の透視##偽分解
32952	radi/o/tele/grafi/o⟦射ᴿ/o/远/志ᴳ/o⟧:無線電信##偽分解
32953	radi/o/tele/gram/o⟦射ᴿ/o/远/图ᴳᴹ/o⟧:=radiogramo（無線電報）##偽分解(PIV正式分解)##過細分解 radi/o/tele/g/r/a/m/o
32954	radi/o/tele/skop/o⟦射ᴿ/o/远/镜ˢᴷ/o⟧:【天】電波望遠鏡##偽分解
32955	radi/o/terapi/o⟦射ᴿ/o/疗/o⟧:【医】放射線療法,Ｘ線療法##偽分解
33088	rapid/o/metr/o⟦速/o/计ᴹ/o⟧:【機】速度計,=rapidindikilo##偽分解
33306	refer/at/o⟦报ᴿᶠ/被/o⟧:=referaj^o（研究報告書）##偽分解
33319	refleks/o/logi/o⟦反射ᴿˢ/o/学ᴸᴳ/o⟧:【生】反射学##偽分解
33322	reflekt/a tele/skop/o⟦反射/a 远/镜ˢᴷ/o⟧:【天】反射望遠鏡##偽分解
33337	re/form/ator/o⟦再/形/具ᴬ/o⟧:=reformisto（改革論者）##偽分解(PIV正式分解)
33345	refrakt/a tele/skop/o⟦折ᴿᶠ/a 远/镜ˢᴷ/o⟧:【天】屈折望遠鏡##偽分解
33352	refrakt/o/metr/o⟦折ᴿᶠ/o/计ᴹ/o⟧:【理】屈折計##偽分解
33448	regul/ator/o⟦规/具ᴬ/o⟧:【機】=regulilo（調整器）##偽分解(PIV正式分解)
33597	rektum/o/skop/i/o⟦直肠/o/镜ˢᴷ/i/o⟧:【医】直腸鏡検査##偽分解
33598	rektum/o/skop/o⟦直肠/o/镜ˢᴷ/o⟧:【医】直腸鏡##偽分解
33736	re/nom/a⟦再/名/a⟧:名の通った,評判のよい##偽分解
33738	re/nom/ig^/i⟦再/名/成/i⟧:［自］名声を博す,有名になる##偽分解
33739	re/nom/o⟦再/名/o⟧:名声,有名,評判,>>famo,>>reputacio##偽分解
33761	reo/logi/o⟦流ᴿ/学ᴸᴳ/o⟧:【理】レオロジー##偽分解##強語根分解
33764	reo/stat/o⟦流ᴿ/态/o⟧:【電】可変抵抗器,加減抵抗器##偽分解
33785	re/prezent/a⟦再/呈/a⟧:代表的な##偽分解
33786	re/prezent/ad/o⟦再/呈/行/o⟧:代表##偽分解
33787	re/prezent/ant/a⟦再/呈/在/a⟧:代表する##偽分解
33788	re/prezent/ant/o⟦再/呈/在/o⟧:代表者##偽分解
